"t","icu","deaths","cases_imported","cases_community","cases_dorms","logcases_imported","logcases_community","logcases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
112,42.5214465305902,0.498703862177186,2.00904217927257,130.384621355301,621.344597816517,3590.30566675395,635.15,2839.8,8718.15,2.80287146851274,3.45328087622527,3.9404228291641,33020.0637359463,4.51877790721094,0.301029995663981,2.16449140180441,0.301029995663981
113,41.9161409803968,0.504270754452112,2.01300162937999,126.434947827798,618.765819911414,3545.52768591193,635.675,2971.225,9301.05,2.80322856271729,3.47293038023765,3.96853197653026,36558.0164765757,4.56298262424323,0.301029995663981,2.10585251613992,0.301029995663981
114,41.2548611701344,0.507273509567937,2.01311911418249,121.70676905166,619.212026292782,3567.13114737089,636.2,3114.875,9877.525,2.80358509852567,3.49343936712747,3.99464813699849,40120.5574338479,4.60336695846509,0.301029995663981,2.17332222581684,0.301029995663981
115,40.5461765041607,0.506283759185181,2.00607674108368,116.253134751806,621.946928438084,3637.63809207272,636.675,3196.775,10491.2,2.80391124859978,3.50471142897314,4.02082513483423,43755.0121276931,4.64102780855199,0.301029995663981,1.93488606375823,0.301029995663981
116,39.7991852001605,0.500962081482311,1.99039747363639,110.125805018088,625.894456525148,3739.71938239251,637.2,3328.8,11087.3,2.80426722775562,3.52228269695626,4.04482460749314,47491.3097278687,4.67661414683497,0.301029995663981,2.12569784578266,0.301029995663981
117,39.0215754054112,0.492042552084456,1.96734261228762,103.404119114395,629.93255931652,3859.20172736721,638.25,3461.25,11709.275,2.80497752304346,3.53922166294076,4.06852962622608,51345.5276700798,4.71050262139399,0.301029995663981,2.11105436768655,0.301029995663981
118,38.2182738965448,0.481089887039596,1.940996873788,96.2202504387552,633.139520119209,3985.90060625046,639.3,3508.7,12308.325,2.80568561244176,3.54512588362062,4.09019856593316,55323.9532633477,4.74291320576689,0.301029995663981,1.68620573479588,0.301029995663981
119,37.3911966044074,0.470095852366625,1.91749664501379,88.7718784606535,634.952016833293,4113.11428596402,639.775,3599.85,12906.1,2.80601124767734,3.55626150547268,4.11079502061516,59426.5059138816,4.77398019589963,0.301029995663981,1.9755406232365,0.301029995663981
120,36.5402562605219,0.461012799049183,1.90360610063711,81.316433398733,635.21814949376,4236.67529517376,640.3,3694.875,13493.625,2.80636446944124,3.5675639191659,4.13012862911667,63649.1796813303,4.80379281078359,0.301029995663981,2.00695676796565,0.301029995663981
121,35.6653488249741,0.455329820300014,1.90503152434951,74.1458723115694,634.152911581392,4352.23677609621,641.3,3755.675,14105.875,2.80704226686476,3.57465892056554,4.14939996976504,67985.6004627474,4.83241693767987,0.158040747723588,1.77845286891067,0.158040747723588
122,34.7686629232921,0.453780428924693,1.9249360408012,67.5462198893333,632.222830780335,4457.76044258736,641.775,3818.2,14731.3,2.80736687728406,3.58182988488368,4.16824039911122,72427.9339409302,4.85990609681398,0.301029995663981,1.82297264080032,0.301029995663981
123,33.8564579258792,0.456234826246012,1.96305797407816,61.7505055659749,629.997209703051,4556.36093505663,642.25,3875.975,15316.675,2.80769097771036,3.58836841318748,4.18516448597837,76967.375240987,4.88630667640238,0.301029995663981,1.72853776196743,0.301029995663981
124,32.9395146745207,0.461784112763811,2.01566608041272,56.896100432017,628.004354229502,4649.31149461262,642.725,3941.575,15916.25,2.80801456974362,3.59566334753343,4.20184021763005,81594.3959300014,4.91166033154486,0.301029995663981,1.78562748091881,0.301029995663981
