"t","icu","deaths","cases_imported","cases_community","cases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
134,25.9709171004108,0.397879669509356,1.59042198774141,13.2031388312672,624.337864323272,8002.04608087106,646.025,1580.05,19325,2.81024931206192,3.1986708217596,4.28611950259036,113252.531522802,5.05404791853493
135,24.9391734924865,0.38586717028232,1.8293354020849,12.8072374670159,623.347030565763,8256.37046170245,647,1586,19920.075,2.8109042806687,3.20030318298158,4.29929096910945,121445.765847132,5.08438237769888
136,23.9421773761277,0.372630026655129,2.06744927424565,12.4663113317082,622.633936390088,8468.07411768333,647,1590,20516.05,2.8109042806687,3.20139712432045,4.31209374877087,129873.479431982,5.11352047554013
137,22.982464353097,0.358233220380558,2.29305548283518,12.1777050089597,622.171436023802,8624.91597290564,647,1597.025,21097.15,2.8109042806687,3.20331171260947,4.32422379027856,138407.265476173,5.14115888731939
138,22.0622047208659,0.342774426639614,2.49552881881768,11.9380370087219,621.93708615835,8733.22995405858,648,1603,21691,2.81157500587059,3.20493352235414,4.33627957435033,147084.521711734,5.16756697259867
139,21.1832102370272,0.326381141887741,2.66578967631809,11.7433060993937,621.915373051271,8785.1719891368,648,1607,22278.175,2.81157500587059,3.20601587676334,4.34787961058011,155772.338929127,5.19249034073794
140,20.3469463300186,0.30920686376312,2.79667570078023,11.5890107764695,622.098967271148,8777.80086250548,648.025,1610,22867.025,2.81159174814384,3.20682587603185,4.35920966655875,164450.551828568,5.21603533506248
141,19.5545489184866,0.291426481955193,2.8832088201971,11.4702777032335,622.488961008407,8713.48625500813,648.025,1618,23469.025,2.81159174814384,3.20897851727625,4.37049504758151,173051.360046545,5.23817501685378
142,18.8068448219538,0.273231065450265,2.92274933623399,11.3819947676914,623.094097545038,8595.45088055578,649.025,1629,24056.075,2.81226141329643,3.21192108430851,4.38122476901894,181531.766104606,5.25895263287784
143,18.1043746167069,0.254822250291369,2.91503419274024,11.3189443736039,623.929055826157,8411.04664817677,650,1633,24659.025,2.81291335664286,3.21298618473667,4.39197590090101,189787.167555574,5.27826684418147
144,17.4474167195374,0.236406442260284,2.86210192196914,11.2759327192676,625.011902703091,8173.79296404581,650,1636,25239,2.81291335664286,3.2137832993353,4.40207214363527,197847.926214534,5.2963315024751
145,16.8360114717755,0.2181890504113,2.76811185612521,11.247911106451,626.360869112682,7885.14285958026,650.025,1646,25833.1,2.81293004744099,3.21642983087625,4.41217652498221,205572.801801385,5.31296565500927
146,16.2699840477074,0.200368960226735,2.63906976713466,11.2300857489372,627.990642304168,7558.79369787663,650.025,1662,26426,2.81293004744099,3.22063101944809,4.42203143065362,212965.852091391,5.32830997224217
147,15.7489651227301,0.18313343975398,2.48247597113158,11.2180130953692,629.908392665842,7198.02095674829,650.025,1667.025,27027.15,2.81293004744099,3.22194211098985,4.43180025170758,219999.580564136,5.34242185281965
148,15.2724084023525,0.166653649188027,2.30691495567502,11.2076783206794,632.109769622014,6816.50172053037,652,1679.025,27620,2.81424759573192,3.22505716077774,4.44122367424261,226645.777978231,5.35534763324483
149,14.8396043255596,0.151080895060106,2.12160764619342,11.1955553468242,634.575105809015,6417.27931642144,652.025,1684.05,28212.125,2.8142642353705,3.22635497424176,4.45043579924743,232922.255650547,5.36721098715852
150,14.4496895050612,0.136543735808444,1.93594846130782,11.1786474977285,637.266062154877,6009.00297784114,653,1691,28781.55,2.81491318127507,3.22814360759774,4.45911417561032,238784.714506643,5.37800652254558
151,14.1016517406143,0.1231460075753,1.7590492973993,11.1545086450416,640.122928915919,5596.88906289261,653,1695,29397.05,2.81491318127507,3.2291697025391,4.46830375103384,244223.97816217,5.38778830113845
152,13.7943307266484,0.110965799253532,1.59931156313168,11.1212454308017,643.062769998908,5188.68178764994,653,1698.025,29986.225,2.81491318127507,3.22994407823196,4.4769217948973,249276.810739401,5.39668187962409
153,13.5264148579545,0.100055365820942,1.4640454292979,11.0775018321813,645.978561274917,4791.39481009897,653,1701,30581.075,2.81491318127507,3.23070431361257,4.48545274781288,253969.53126939,5.40478161742523
154,13.2964348032729,0.0904419305565214,1.35915268462005,11.0224279367152,648.739429719385,4407.28930906648,653,1708.025,31166.075,2.81491318127507,3.23249422126218,4.49368211139769,258287.99659321,5.4121042236909
155,13.1027547528082,0.0821292914520659,1.28888614252993,10.9556353017455,651.192051037405,4040.49112630892,653.025,1711.025,31761.025,2.8149297954513,3.2332563533111,4.50189450963964,262251.329632901,5.41871769876988
