"t","icu","deaths","cases_imported","cases_community","cases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
213,1.53039570629439,0.0135953360495701,0,0.331269775567958,8.66932965678146,13.8332972574697,606,1773,45180,2.78247262416629,3.24870873560092,4.65494622658434,300037.938695219,5.47717617313339
214,1.47606654190693,0.0143996356837058,0,0.284120898020116,6.10192354797525,12.5665014045273,607,1774,45188,2.78318869107526,3.24895361549571,4.65502312008347,300050.622549782,5.47719453218374
215,1.42196254651392,0.0155047206261058,0,0.233232240035798,3.75449939721221,11.4171298335935,607,1775,45194.5,2.78318869107526,3.24919835739111,4.65508558600189,300062.14640108,5.47721121153235
216,1.36841186080167,0.0168321626080581,0,0.180258334991921,1.6849407430152,10.3727910876494,607,1776.5,45200,2.78318869107526,3.24956519462394,4.65513843481138,300072.616415227,5.47722636502673
217,1.31583944695316,0.0182973476062253,0,0.126937024438521,0,9.42424311656634,608,1778,45206,2.78390357927274,3.24993175663419,4.6551960806954,300082.093064935,5.47724008034591
218,1.26474249408311,0.0198130356313101,0,0.0750144147379577,0,8.5628356983912,608,1779,45212,2.78390357927274,3.25017594808393,4.65525371892883,300090.656658745,5.47725247384953
219,1.21566348282993,0.0212929981693983,0,0.0261709111026467,0,7.77964349909456,608,1781,45217.5,2.78390357927274,3.25066391946324,4.6553065472305,300098.437268398,5.47726373388705
220,1.16916208927547,0.02265557886158,0.00788322596884328,0,0,7.06783737313267,609,1781,45221.5,2.78461729263288,3.25066391946324,4.655344963797,300105.506517871,5.47727396419654
221,1.12578712284132,0.0238270267881556,0.0860600247608687,0,0,6.42169809891571,609,1783,45227,2.78461729263288,3.25115134317535,4.65539778105443,300111.929473095,5.47728325900821
222,1.08604965914464,0.0247444620094755,0.159221692177827,0,0,5.83499485396426,610,1784,45230.5,2.78532983501077,3.2513948500401,4.65543138864887,300117.765243546,5.4772917039183
223,1.05039844912606,0.0253583493524724,0.22386026910598,0,0,5.30183707193751,610.5,1785,45234,2.78568552262666,3.25163822044821,4.65546499369588,300123.06752845,5.4772993766821
224,1.01919856421323,0.0256343780887856,0.276917748344204,0,0,4.81737129075221,611,1786,45236.5,2.78604121024255,3.25188145455253,4.65548899566348,300127.885112728,5.47730634793387
225,0.992714079656584,0.0255546711768499,0.315929243469014,0,0,4.37686369939478,611.5,1788,45239,2.78639631619406,3.2523675144599,4.65551299635771,300132.262317347,5.47731268184028
226,0.971095411472337,0.0251182769925167,0.339136103703794,0,0,3.9764280222002,613,1788.5,45241,2.78746047451842,3.25248892751364,4.65553219593693,300136.239408284,5.47731843669375
227,0.954371714963687,0.024340927664465,0.345563847388576,0,0.492268772582037,3.61281931072215,613,1789,45243.5,2.78746047451842,3.25261034056737,4.65555619419089,300139.87839561,5.47732370224426
228,0.942448533322541,0.0232540799048695,0.335061522544944,0,1.56810713249772,3.28256610420925,614,1790.5,45245,2.78816837114117,3.25297430841446,4.6555705925492,300143.200028319,5.47732850853253
229,0.935110662781195,0.0219032851875812,0.30830098323818,0,2.61150991559151,2.98226533685142,614,1792,45246,2.78816837114117,3.25333800532611,4.65558019117186,300146.21806657,5.47733287548393
230,0.93202998517948,0.0203459649364237,0.266736505362609,0,3.57048859745657,2.70933189288664,614.5,1793,45247,2.78852174345829,3.25358028956218,4.65558978958239,300148.960263532,5.47733684326863
231,0.932777818584027,0.0186486917887575,0.212527060842788,0,4.39997515049325,2.46139332843192,615,1793.5,45249.5,2.78887511577542,3.25370136413513,4.65561378465414,300151.451834443,5.47734044838193
